id	presence.summary	confidence	subs_clone	event_type	event_id	csv_locus	color	ClusterSV_event_type	ClusterSV_cluster_id	ClusterSV_num_SV_in_cluster	ClusterSV_footprint_id_low_end	ClusterSV_footprint_id_high_end	ClusterSV_start_end_low_end_footprint	ClusterSV_start_end_high_end_footprint	ClusterSV_p_value	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I.H.134819.T10.3.D1.1.count	I.H.134819.T11.3.D1.1.count	I.H.134819.T12.3.D1.1.count	I.H.134819.T14.3.D1.1.count	I.H.134819.T15.3.D1.1.count	I.H.134819.T16.3.D1.1.count	I.H.134819.T9.3.D1.1.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag
473	T9	high	D1 6% / D2 58%	simple_deletion	94	none	#CA9EF8	simple_deletion	33	1	NA	NA	NA	NA	NA	13	34674269	34674273	13	34681288	34681292	+	+	DEL	7019	0	0	0	0	0	0	8	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
477	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	simple_deletion	4	SPRY2	#005800	simple_deletion	70	1	NA	NA	NA	NA	NA	13	80694784	80694787	13	81237711	81237714	+	+	DEL	542927	0	12	23	50	63	41	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
535	T15_35__T16_39	high	R4 35% / R5 39%	complex_unclassified	125	none	#FF9D00	complex	8	3	8.chr13.1	8.chr14.2	84885888-84885888	96641064-96641064	0.005480801	13	84885887	84885889	14	96641063	96641065	-	-	DUP	11755176	0	0	0	0	6	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
478	T14	high	R3 100%	tandem_duplication	58	none	#FF0080	tandem_duplication	49	1	NA	NA	NA	NA	NA	13	88518212	88518216	13	88622995	88622999	-	-	DUP	104783	0	0	0	11	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
481	T15_35__T16_39	high	R4 35% / R5 39%	simple_deletion	72	none	#FF9D00	simple_deletion	9	1	9.chr13.1	9.chr13.2	112018027.5-112018027.5	112019097.5-112019097.5	NA	13	112018027	112018028	13	112019097	112019098	+	+	DEL	1070	1	0	0	0	19	18	1	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
534	T11	high	R1 77%	tandem_duplication	119	none	#974706	tandem_duplication	23	1	23.chr14.1	23.chr14.2	86115206.5-86115206.5	86213558.5-86213558.5	NA	14	86115206	86115207	14	86213558	86213559	-	-	DUP	98352	0	24	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
460	T15_35__T16_39	high	R4 35% / R5 39%	complex_unclassified	125	none	#FF9D00	complex	8	3	8.chr14.3	8.chr20.4	96993785-96993786	51121919-51121979	0.005480801	14	96993785	96993785	20	51121979	51121979	+	+	TRA	-1	0	0	1	0	16	19	0	PAPOLA	PAPOLA	ENST00000216277	1	_	exon	5	22	_	RP4-723E3.1	RP4-723E3.1	ENST00000454600	1	_	UTRintron	4	7	_	100
459	T15_35__T16_39	high	R4 35% / R5 39%	complex_unclassified	125	none	#FF9D00	complex	8	3	8.chr14.3	8.chr20.4	96993785-96993786	51121919-51121979	0.005480801	14	96993785	96993787	20	51121918	51121920	-	-	TRA	-1	0	0	1	0	18	19	0	PAPOLA	PAPOLA	ENST00000216277	1	_	exon	5	22	_	RP4-723E3.1	RP4-723E3.1	ENST00000454600	1	_	UTRintron	4	7	_	100
555	T11_T12_T14_T15_T16_100	high	R1,R2,R3,R4,R5 100%	simple_deletion	5	none	#005800	simple_deletion	30	1	NA	NA	NA	NA	NA	15	72705209	72705210	15	72706533	72706534	+	+	DEL	1324	0	10	13	28	18	32	0	RP11-1007O24.3	RP11-1007O24.3	ENST00000562573	-1	_	UTRintron	2	4	_	RP11-1007O24.3	RP11-1007O24.3	ENST00000562573	-1	_	UTRintron	2	4	_	100
560	T10/T9	high	D1,D2 100%	tandem_duplication	84	none	#7800F8	complex	3_2	3	3.chr15.14	3.chr15.15	89684650.5-89703230	89920503.5-89920503.5	0.049987048	15	89684650	89684651	15	89920503	89920504	-	-	DUP	235853	37	0	0	0	0	0	3	ABHD2	ABHD2	ENST00000352732	1	2	intron	3	11	_	LINC00925	LINC00925	ENST00000561327	1	_	UTRintron	1	6	_	200
513	T15_35__T16_39	high	R4 35% / R5 39%	complex_unclassified	73	none	#FF9D00	complex	10	2	10.chr16.1	10.chr16.1	1476311.5-2317549.5	1476311.5-2317549.5	0.001540044	16	1476310	1476313	16	2317548	2317551	-	-	DUP	841238	0	0	0	0	19	19	0	C16orf91	C16orf91	ENST00000310355	-1	_	exon	3	5	_	RNPS1	RNPS1	ENST00000566458	-1	2	intron	1	7	_	740
512	T15_35__T16_39	high	R4 35% / R5 39%	complex_unclassified	73	none	#FF9D00	complex	10	2	10.chr16.1	10.chr16.1	1476311.5-2317549.5	1476311.5-2317549.5	0.001540044	16	2193633	2193635	16	2219061	2219063	+	+	DEL	25428	0	0	0	0	11	15	0	_	_	_	_	_	_	_	_	_	TRAF7	TRAF7	ENST00000326181	1	0	intron	4	21	_	0
514	T14	high	R3 100%	simple_deletion	59	none	#FF0080	simple_deletion	50	1	NA	NA	NA	NA	NA	16	26667188	26667194	16	27090560	27090566	+	+	DEL	423372	0	0	0	7	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
515	T10/T9	high	D1,D2 100%	tandem_duplication	85	none	#7800F8	tandem_duplication	9_1	1	9.chr16.1	9.chr16.1	ptel-qtel	ptel-qtel	#NAME?	16	31421919	31421925	16	31739442	31739448	-	-	DUP	317523	4	0	0	0	0	0	12	ITGAD	ITGAD	ENST00000389202	1	1	intron	11	30	_	ZNF720	ZNF720	ENST00000316491	1	1	intron	3	5	_	900
520	T12	high	R2 52%	complex_unclassified	26	none	#0057FF	complex	19	2	19.chr16.1	19.chr16.1	62630098-62632539	62630098-62632539	5.19E-06	16	62630098	62630098	16	62632074	62632074	+	+	DEL	1976	0	0	9	0	0	0	0	_	_	_	_	_	_	_	_	_	AC009110.1	AC009110.1	ENST00000415422	1	_	UTRexon	2	2	_	0
521	T12	high	R2 52%	complex_unclassified	26	none	#0057FF	complex	19	2	19.chr16.1	19.chr16.1	62630098-62632539	62630098-62632539	5.19E-06	16	62631489	62631491	16	62632539	62632539	-	+	T2T_INV	1050	0	0	12	0	0	0	0	AC009110.1	AC009110.1	ENST00000415422	1	_	UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
522	T10/T9	high	D1,D2 100%	tandem_duplication	86	none	#7800F8	tandem_duplication	9_2	1	9.chr16.1	9.chr16.1	ptel-qtel	ptel-qtel	#NAME?	16	71781619	71781620	16	71873984	71873985	-	-	DUP	92365	4	0	0	0	0	0	17	AP1G1	AP1G1	ENST00000393512	-1	2	intron	17	24	_	_	_	_	_	_	_	_	_	_	0
530	T14	high	R3 100%	complex_unclassified	52	none	#FF0080	complex	31	13	NA	NA	NA	NA	NA	16	74618281	74618282	16	74620797	74620798	-	-	DUP	2516	0	0	0	24	0	0	0	GLG1	GLG1	ENST00000205061	-1	0	intron	1	27	_	GLG1	GLG1	ENST00000205061	-1	0	intron	1	27	_	460
533	T10/T9	high	D1,D2 100%	tandem_duplication	87	none	#7800F8	tandem_duplication	9_3	1	9.chr16.1	9.chr16.1	ptel-qtel	ptel-qtel	#NAME?	16	78481646	78481647	16	81691732	81691733	-	-	DUP	3210086	5	0	0	0	0	0	9	WWOX	WWOX	ENST00000566780	1	0	intron	8	9	_	CMIP	CMIP	ENST00000537098	1	0	intron	5	21	_	900
588	T14	high	R3 100%	tandem_duplication	60	none	#FF0080	tandem_duplication	51	1	NA	NA	NA	NA	NA	17	34445627	34445629	17	35020842	35020844	-	-	DUP	575215	0	0	0	12	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
591	T9	high	D1 6% / D2 58%	tandem_duplication	95	none	#CA9EF8	tandem_duplication	84	1	NA	NA	NA	NA	NA	17	45999113	45999115	17	46212164	46212166	-	-	DUP	213051	1	0	0	0	0	0	11	SP2	SP2	ENST00000376741	1	0	intron	3	7	_	SKAP1	SKAP1	ENST00000336915	-1	_	3UTRintron	12	13	_	200
595	T11	high	R1 77%	complex_unclassified	120	none	#974706	complex	24_1	4	24.chr17.1	24.chr17.1	52660050-52912979	52660050-52912979	0.029206189	17	52660049	52660051	17	52912978	52912980	-	-	DUP	252929	0	14	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
592	T11	high	R1 77%	complex_unclassified	120	none	#974706	complex	24_1	4	24.chr17.1	24.chr17.1	52660050-52912979	52660050-52912979	0.029206189	17	52660254	52660255	17	52802444	52802445	-	+	T2T_INV	142190	0	17	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
594	T11	high	R1 77%	complex_unclassified	120	none	#974706	complex	24_1	4	24.chr17.1	24.chr17.1	52660050-52912979	52660050-52912979	0.029206189	17	52660263	52660263	17	52912943	52912945	+	-	H2H_INV	252680	0	13	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
593	T11	high	R1 77%	complex_unclassified	120	none	#974706	complex	24_1	4	24.chr17.1	24.chr17.1	52660050-52912979	52660050-52912979	0.029206189	17	52908614	52908615	17	52912397	52912398	-	-	DUP	3783	0	19	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
599	T11	high	R1 77%	reciprocal_inversion	121	none	#974706	inversion	24_2	1	24.chr17.2	24.chr17.2	75121594-75212168	75121594-75212168	0.029206189	17	75121593	75121595	17	75212168	75212168	-	+	T2T_INV	90575	0	15	0	0	0	0	0	SEC14L1	SEC14L1	ENST00000392476	1	_	5UTRintron	3	20	_	SEC14L1	SEC14L1	ENST00000392476	1	2	intron	19	20	_	570
600	T11/T12	high	R1 77%	reciprocal_inversion	121	none	#974706	inversion	97	1	NA	NA	NA	NA	NA	17	75212643	75212643	17	75277554	75277556	+	-	H2H_INV	64911	0	66	9	0	0	0	0	SEC14L1	SEC14L1	ENST00000430767	1	_	3UTRexon	18	18	_	9-Sep	9-Sep	ENST00000427177	1	_	5UTRexon	1	12	_	280
615	T14	high	R3 100%	complex_unclassified	61	none	#FF0080	simple_deletion	53	1	NA	NA	NA	NA	NA	18	225490	225493	18	8213833	8213836	+	+	DEL	7988343	0	0	0	16	0	0	0	THOC1	THOC1	ENST00000261600	-1	2	intron	12	21	_	PTPRM	PTPRM	ENST00000332175	1	2	intron	14	31	_	540
614	T14	high	R3 100%	complex_unclassified	61	none	#FF0080	inversion	54	1	NA	NA	NA	NA	NA	18	616496	616499	18	8069584	8069587	-	+	T2T_INV	7453088	0	0	0	7	0	0	0	CLUL1	CLUL1	ENST00000400606	1	_	5UTRintron	1	9	_	PTPRM	PTPRM	ENST00000332175	1	1	intron	7	31	_	580
617	T9	high	D1 6% / D2 58%	tandem_duplication	129	none	#CA9EF8	tandem_duplication	85	1	NA	NA	NA	NA	NA	18	49179193	49179200	18	49285731	49285738	-	-	DUP	106538	0	0	0	0	0	0	12	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
618	T12	high	R2 52%	tandem_duplication	27	none	#0057FF	tandem_duplication	20	1	20.chr18.1	20.chr18.2	60895971.5-60895971.5	61277200.5-61277200.5	NA	18	60895971	60895972	18	61277200	61277201	-	-	DUP	381229	0	0	18	0	1	0	0	BCL2	BCL2	ENST00000398117	-1	0	intron	1	2	_	_	_	_	_	_	_	_	_	_	0
619	T12_T15_T16	high	R2 26% / R4,R5 100%	simple_deletion	11	none	#BFD5BF	simple_deletion	29	1	NA	NA	NA	NA	NA	18	68966389	68966389	18	68970560	68970560	+	+	DEL	4171	0	0	2	0	4	2	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
484	T12	high	R2 52%	tandem_duplication	28	none	#0057FF	tandem_duplication	21	1	21.chr19.1	21.chr19.2	460465.5-460465.5	586724.5-586724.5	NA	19	460465	460466	19	586724	586725	-	-	DUP	126259	0	0	15	0	0	0	0	SHC2	SHC2	ENST00000264554	-1	0	intron	1	13	_	_	_	_	_	_	_	_	_	_	0
485	T14	high	R3 100%	tandem_duplication	62	none	#FF0080	tandem_duplication	55	1	NA	NA	NA	NA	NA	19	592335	592339	19	1274314	1274318	-	-	DUP	681979	0	0	0	64	0	0	0	HCN2	HCN2	ENST00000251287	1	2	intron	1	8	_	CIRBP	CIRBP	ENST00000444172	1	_	3UTRexon	5	6	_	200
486	T12	high	R2 52%	tandem_duplication	29	none	#0057FF	tandem_duplication	22	1	22.chr19.1	22.chr19.2	5263820-5263820	5264628-5264628	NA	19	5263818	5263822	19	5264626	5264630	-	-	DUP	808	0	0	15	0	0	0	0	PTPRS	PTPRS	ENST00000357368	-1	1	intron	5	38	_	PTPRS	PTPRS	ENST00000357368	-1	1	intron	5	38	_	460
493	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	19	11202124	11202127	19	30235003	30235006	+	-	H2H_INV	19032879	0	7	9	0	30	22	0	LDLR	LDLR	ENST00000558518	1	1	intron	1	18	_	_	_	_	_	_	_	_	_	_	0
494	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	29	3	NA	NA	NA	NA	NA	19	21712869	21712870	19	33639240	33639241	-	+	T2T_INV	11926371	0	3	8	0	33	31	0	_	_	_	_	_	_	_	_	_	WDR88	WDR88	ENST00000355868	1	0	intron	4	11	_	0
455	T12_T15_T16	high	R2 26% / R4,R5 100%	unbalanced_translocation	8	none	#BFD5BF	unbalanced_translocation	90	1	NA	NA	NA	NA	NA	19	22063837	22063838	20	24030387	24030388	+	+	DEL	1966550	0	0	2	0	20	22	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
491	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	19	30232731	30232735	19	30234484	30234488	+	-	H2H_INV	1753	0	1	9	0	56	53	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
439	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	19	30235157	30235158	20	16786753	16786754	-	-	DUP	-13448404	0	1	9	0	52	39	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
440	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	19	30242420	30242424	20	16787022	16787026	+	+	DEL	-13455398	0	3	10	0	54	49	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
497	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	tandem_duplication	88	1	NA	NA	NA	NA	NA	19	30417285	30417289	19	39901874	39901878	-	-	DUP	9484589	0	5	9	0	33	39	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
495	T12	high	R2 52%	complex_unclassified	30	none	#0057FF	reciprocal_inversion	23	2	23.chr19.1	23.chr19.1	37866478-37877398	37866478-37877398	1.60E-05	19	37866477	37866479	19	37872289	37872291	-	+	T2T_INV	5812	0	0	25	0	0	0	0	ZNF527	ZNF527	ENST00000436120	1	0	intron	2	5	_	ZNF527	ZNF527	ENST00000436120	1	1	intron	4	5	_	530
496	T12	high	R2 52%	complex_unclassified	30	none	#0057FF	reciprocal_inversion	23	2	23.chr19.1	23.chr19.2	37866478-37877398	38305782-38305782	1.60E-05	19	37877396	37877400	19	38305780	38305784	+	-	H2H_INV	428384	0	0	11	0	0	0	0	ZNF527	ZNF527	ENST00000436120	1	1	intron	4	5	_	ZNF573	ZNF573	ENST00000392138	-1	_	5UTRintron	1	3	_	200
499	T12	high	R2 52%	simple_deletion	31	none	#0057FF	simple_deletion	24	1	24.chr19.1	24.chr19.2	41836611-41836611	57609861-57609861	NA	19	41836611	41836611	19	57609861	57609861	+	+	DEL	15773250	0	0	15	0	0	0	0	TGFB1	TGFB1	ENST00000221930	-1	_	3UTRexon	7	7	_	_	_	_	_	_	_	_	_	_	0
418	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	unbalanced_translocation	89	1	NA	NA	NA	NA	NA	19	42821980	42821983	20	477717	477720	+	-	TRA	-1	0	5	9	0	25	51	0	TMEM145	TMEM145	ENST00000301204	1	_	exon	12	15	_	CSNK2A1	CSNK2A1	ENST00000217244	-1	0	intron	7	14	_	740
417	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	354030	354032	20	361732	361734	-	+	T2T_INV	7702	0	6	14	0	50	34	0	_	_	_	_	_	_	_	_	_	TRIB3	TRIB3	ENST00000217233	1	_	5UTRexon	1	4	_	0
422	T14	high	R3 100%	tandem_duplication	63	none	#FF0080	tandem_duplication	57	1	NA	NA	NA	NA	NA	20	4233741	4233743	20	4811686	4811688	-	-	DUP	577945	0	0	0	43	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
428	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4596263	4596267	20	16423020	16423024	+	+	DEL	11826757	0	2	9	0	42	40	0	_	_	_	_	_	_	_	_	_	KIF16B	KIF16B	ENST00000408042	-1	0	intron	12	23	_	0
427	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4711432	4711434	20	16409084	16409086	-	+	T2T_INV	11697652	0	1	6	0	37	51	0	_	_	_	_	_	_	_	_	_	KIF16B	KIF16B	ENST00000408042	-1	1	intron	14	23	_	0
423	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4718244	4718245	20	16270778	16270779	+	-	H2H_INV	11552534	0	4	7	0	46	45	0	PRNT	PRNT	ENST00000326539	-1	_	5UTRintron	1	2	_	KIF16B	KIF16B	ENST00000354981	-1	0	intron	25	26	_	580
421	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4718407	4718408	20	4791807	4791808	-	-	DUP	73400	0	6	12	0	22	33	0	PRNT	PRNT	ENST00000326539	-1	_	5UTRintron	1	2	_	RASSF2	RASSF2	ENST00000379400	-1	_	5UTRintron	2	12	_	860
434	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4718642	4718643	20	16657369	16657370	+	-	H2H_INV	11938727	0	1	5	0	33	37	0	PRNT	PRNT	ENST00000326539	-1	_	5UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
438	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4718974	4718975	20	16775092	16775093	-	+	T2T_INV	12056118	0	4	7	0	54	43	0	PRNT	PRNT	ENST00000326539	-1	_	5UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
448	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	4719814	4719815	20	17767710	17767711	+	-	H2H_INV	13047896	0	3	11	0	47	47	0	PRNT	PRNT	ENST00000326539	-1	_	5UTRintron	1	2	_	_	_	_	_	_	_	_	_	_	0
449	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	5961103	5961104	20	17768091	17768092	+	+	DEL	11806988	0	1	6	0	41	50	0	MCM8	MCM8	ENST00000378886	1	1	intron	13	19	_	_	_	_	_	_	_	_	_	_	0
433	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16267544	16267545	20	16643116	16643117	-	+	T2T_INV	375572	0	1	4	0	55	43	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	25	26	_	_	_	_	_	_	_	_	_	_	0
454	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16278233	16278234	20	17809465	17809466	+	-	H2H_INV	1531232	0	5	7	0	40	46	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	25	26	_	_	_	_	_	_	_	_	_	_	0
432	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16279267	16279270	20	16642573	16642576	-	-	DUP	363306	0	1	10	0	39	47	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	25	26	_	_	_	_	_	_	_	_	_	_	0
443	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16282061	16282064	20	17720884	17720887	+	+	DEL	1438823	0	5	6	0	39	47	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	25	26	_	_	_	_	_	_	_	_	_	_	0
446	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16422729	16422732	20	17730624	17730627	+	-	H2H_INV	1307895	0	2	11	0	54	53	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	12	26	_	_	_	_	_	_	_	_	_	_	0
429	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16436101	16436103	20	16486886	16486888	+	-	H2H_INV	50785	0	1	6	0	33	34	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	12	26	_	KIF16B	KIF16B	ENST00000354981	-1	0	intron	7	26	_	530
436	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16468420	16468425	20	16768513	16768518	-	+	T2T_INV	300093	0	3	5	0	48	36	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	12	26	_	_	_	_	_	_	_	_	_	_	0
447	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16487249	16487251	20	17735113	17735113	-	+	T2T_INV	1247864	0	8	9	0	43	52	0	KIF16B	KIF16B	ENST00000354981	-1	0	intron	7	26	_	_	_	_	_	_	_	_	_	_	0
437	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16593189	16593190	20	16774461	16774462	+	-	H2H_INV	181272	0	1	8	0	37	42	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
430	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16593538	16593540	20	16636398	16636400	-	-	DUP	42860	0	1	10	0	45	51	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
445	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16602863	16602868	20	17727987	17727992	+	+	DEL	1125124	0	4	9	0	40	50	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
431	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16603238	16603239	20	16636948	16636949	-	+	T2T_INV	33710	0	3	6	0	31	38	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
441	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16619442	16619443	20	17714655	17714656	+	-	H2H_INV	1095213	0	1	5	0	36	44	0	_	_	_	_	_	_	_	_	_	BANF2	BANF2	ENST00000545418	1	0	intron	2	3	_	0
435	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16629493	16629499	20	16665931	16665937	-	-	DUP	36438	0	4	8	0	44	39	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
453	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	16659655	16659658	20	17803398	17803401	-	+	T2T_INV	1143743	0	3	7	0	42	51	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
451	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	17462223	17462226	20	17770947	17770950	+	+	DEL	308724	0	1	5	0	41	28	0	PCSK2	PCSK2	ENST00000262545	1	2	intron	11	12	_	_	_	_	_	_	_	_	_	_	0
452	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	17713749	17713750	20	17774767	17774768	-	-	DUP	61018	0	3	12	0	60	60	0	BANF2	BANF2	ENST00000545418	1	0	intron	2	3	_	_	_	_	_	_	_	_	_	_	0
444	T11_11__T12_29__T15_T16_100	high	R1 11% / R2 29% / R4,R5 100%	chromothripsis	7	none	#7FAB7F	complex	28	38	NA	NA	NA	NA	NA	20	17717917	17717921	20	17722996	17723000	+	-	H2H_INV	5079	0	1	4	0	41	37	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
461	T11	high	R1 77%	tandem_duplication	122	none	#974706	tandem_duplication	25	1	25.chr20.1	25.chr20.2	48196963-48196963	53385933-53385933	NA	20	48196961	48196965	20	53385931	53385935	-	-	DUP	5188970	0	22	1	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0
