presence.summary	color	subs_clone	confidence	id	event_type	event_id	csv_locus	chr1	start1	end1	chr2	start2	end2	strand1	strand2	rearr_type	bkpt_distance	I-H-103207-T2-1-D1-1.count	I-H-103207-T3-1-D1-1.count	I-H-103207-T4-1-D1-1.count	I-H-103207-T5-1-D1-1.count	I-H-103207-T6-1-D1-1.count	I-H-103207-T7-1-D1-1.count	I-H-103207-T8-1-D1-1.count	I-H-103207-T9-1-D1-1.count	I-H-103207-T10-1-D1-1.count	I-H-103207-T11-1-D1-1.count	T1.count	N2.count	gene1	gene1_id	gene1_transcript_id	gene1_strand	gene1_end_phase	gene1_region	gene1_region_number	gene1_total_region_count	gene1_first_last	gene2	gene2_id	gene2_transcript_id	gene2_strand	gene2_phase	gene2_region	gene2_region_number	gene2_total_region_count	gene2_first_last	fusion_flag	chr1.mbrass	strand1.mbrass	start1.mbrass	end1.mbrass	chr2.mbrass	presence.I.H.103207.T2.1.D1.1	presence.I.H.103207.T3.1.D1.1	presence.I.H.103207.T4.1.D1.1	presence.I.H.103207.T5.1.D1.1	presence.I.H.103207.T6.1.D1.1	presence.I.H.103207.T7.1.D1.1	presence.I.H.103207.T8.1.D1.1	presence.I.H.103207.T9.1.D1.1	presence.I.H.103207.T10.1.D1.1	presence.I.H.103207.T11.1.D1.1	presence.I.H.103207.T1.1.D1.1	presence.I.H.103207.N2.1.D1.1	I.H.103207.N2.1.D1.1__numcallers	I.H.103207.N2.1.D1.1__callers	I.H.103207.N2.1.D1.1__numreads_brass	I.H.103207.N2.1.D1.1__numreads_svaba	I.H.103207.N2.1.D1.1__numreads_gridss	I.H.103207.T10.1.D1.1__numcallers	I.H.103207.T10.1.D1.1__callers	I.H.103207.T10.1.D1.1__numreads_brass	I.H.103207.T10.1.D1.1__numreads_svaba	I.H.103207.T10.1.D1.1__numreads_gridss	I.H.103207.T11.1.D1.1__numcallers	I.H.103207.T11.1.D1.1__callers	I.H.103207.T11.1.D1.1__numreads_brass	I.H.103207.T11.1.D1.1__numreads_svaba	I.H.103207.T11.1.D1.1__numreads_gridss	I.H.103207.T2.1.D1.1__numcallers	I.H.103207.T2.1.D1.1__callers	I.H.103207.T2.1.D1.1__numreads_brass	I.H.103207.T2.1.D1.1__numreads_svaba	I.H.103207.T2.1.D1.1__numreads_gridss	I.H.103207.T3.1.D1.1__numcallers	I.H.103207.T3.1.D1.1__callers	I.H.103207.T3.1.D1.1__numreads_brass	I.H.103207.T3.1.D1.1__numreads_svaba	I.H.103207.T3.1.D1.1__numreads_gridss	I.H.103207.T4.1.D1.1__numcallers	I.H.103207.T4.1.D1.1__callers	I.H.103207.T4.1.D1.1__numreads_brass	I.H.103207.T4.1.D1.1__numreads_svaba	I.H.103207.T4.1.D1.1__numreads_gridss	I.H.103207.T5.1.D1.1__numcallers	I.H.103207.T5.1.D1.1__callers	I.H.103207.T5.1.D1.1__numreads_brass	I.H.103207.T5.1.D1.1__numreads_svaba	I.H.103207.T5.1.D1.1__numreads_gridss	I.H.103207.T6.1.D1.1__numcallers	I.H.103207.T6.1.D1.1__callers	I.H.103207.T6.1.D1.1__numreads_brass	I.H.103207.T6.1.D1.1__numreads_svaba	I.H.103207.T6.1.D1.1__numreads_gridss	I.H.103207.T7.1.D1.1__numcallers	I.H.103207.T7.1.D1.1__callers	I.H.103207.T7.1.D1.1__numreads_brass	I.H.103207.T7.1.D1.1__numreads_svaba	I.H.103207.T7.1.D1.1__numreads_gridss	I.H.103207.T8.1.D1.1__numcallers	I.H.103207.T8.1.D1.1__callers	I.H.103207.T8.1.D1.1__numreads_brass	I.H.103207.T8.1.D1.1__numreads_svaba	I.H.103207.T8.1.D1.1__numreads_gridss	I.H.103207.T9.1.D1.1__numcallers	I.H.103207.T9.1.D1.1__callers	I.H.103207.T9.1.D1.1__numreads_brass	I.H.103207.T9.1.D1.1__numreads_svaba	I.H.103207.T9.1.D1.1__numreads_gridss	presence.summary
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	327	chromothripsis	1	none	2	36218070	36218070	2	36219616	36219616	+	+	0	0	4	0	1	3	1	3	1	0	2	1	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	2	+	36217685	36218105	2	1	0	0	1	0	1	0	0	1	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T5_T7_T10
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	364	chromothripsis	1	none	2	38001258	38001260	2	46933235	46933237	-	-	0	0	9	6	15	16	22	1	10	14	26	19	0	0	_	_	_	_	_	_	_	_	_	SOCS5	SOCS5	ENST00000306503	1	_	5UTRintron	1	2	_	0	2	-	38001145	38001411	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	brass,svaba	26	22	NA	2	svaba,brass	19	19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	brass,svaba	15	15	NA	2	svaba,brass	16	15	NA	2	brass,svaba	22	22	NA	NA	NA	NA	NA	NA	2	svaba,brass	10	10	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	401	chromothripsis	1	none	2	39070650	39070651	2	58553369	58553370	+	+	0	0	16	7	12	8	15	0	5	11	21	17	0	0	DHX57	DHX57	ENST00000295373	-1	2	intron	11	24	_	_	_	_	_	_	_	_	_	_	0	2	+	39070619	39071147	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	21	16	21	3	svaba,gridss,brass	17	11	17	3	brass,gridss,svaba	16	14	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	3	gridss,brass,svaba	11	8	11	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	360	chromothripsis	1	none	2	40511290	40511291	2	45302190	45302191	+	-	0	0	14	18	21	17	30	0	10	24	23	23	0	0	SLC8A1	SLC8A1	ENST00000403092	-1	2	intron	2	11	_	_	_	_	_	_	_	_	_	_	0	2	+	40511230	40511344	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	23	22	23	3	svaba,gridss,brass	23	21	23	3	brass,gridss,svaba	14	12	14	3	svaba,gridss,brass	18	18	18	3	brass,gridss,svaba	21	19	21	3	svaba,gridss,brass	17	14	17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	gridss,svaba,brass	10	10	10	3	gridss,brass,svaba	24	18	24	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	397	chromothripsis	1	none	2	40511291	40511291	2	56270062	56270062	+	+	0	0	6	4	3	7	3	1	2	5	7	7	0	0	SLC8A1	SLC8A1	ENST00000406785	-1	2	intron	2	8	_	RP11-481J13.1	RP11-481J13.1	ENST00000606639	1	_	UTRintron	1	7	_	200	2	+	40511250	40511669	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	7	0	NA	1	brass	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	brass,svaba	5	0	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	391	chromothripsis	1	none	2	41381348	41381349	2	54697396	54697397	+	+	0	0	13	11	28	10	22	2	13	19	29	23	0	0	_	_	_	_	_	_	_	_	_	SPTBN1	SPTBN1	ENST00000356805	1	_	5UTRintron	1	36	_	0	2	+	41381288	41381557	2	1	1	1	1	1	1	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	29	29	29	3	svaba,gridss,brass	23	23	23	3	brass,gridss,svaba	13	13	13	3	svaba,gridss,brass	11	10	11	3	brass,gridss,svaba	28	28	28	NA	NA	NA	NA	NA	2	gridss,svaba	NA	21	22	NA	NA	NA	NA	NA	3	gridss,svaba,brass	13	11	13	3	gridss,brass,svaba	19	19	19	T2_T3_T4_T5_T6_T7_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	405	chromothripsis	1	none	2	41383642	41383643	2	59096798	59096799	-	+	0	0	24	15	29	14	20	1	9	26	26	19	0	0	_	_	_	_	_	_	_	_	_	AC007092.1	AC007092.1	ENST00000452840	1	_	UTRintron	4	12	_	0	2	-	41383648	41383788	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	26	26	26	3	svaba,gridss,brass	19	19	19	3	brass,gridss,svaba	24	24	24	3	svaba,gridss,brass	15	15	15	3	brass,gridss,svaba	29	28	29	3	svaba,gridss,brass	14	14	14	2	gridss,svaba	NA	18	20	NA	NA	NA	NA	NA	3	gridss,svaba,brass	9	9	9	3	gridss,brass,svaba	26	25	26	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	371	chromothripsis	1	none	2	42546747	42546747	2	47654150	47654152	+	-	0	0	6	5	5	10	6	0	2	13	11	6	0	0	EML4	EML4	ENST00000318522	1	0	intron	19	23	_	MSH2	MSH2	ENST00000233146	1	2	intron	6	16	_	540	2	+	42546603	42547140	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	gridss,svaba	NA	11	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	352	chromothripsis	1	none	2	43731132	43731132	2	45096993	45096995	+	-	0	0	18	5	14	11	10	0	6	20	13	14	0	0	THADA	THADA	ENST00000405006	-1	0	intron	24	38	_	_	_	_	_	_	_	_	_	_	0	2	+	43731153	43731336	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	11	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	367	chromothripsis	1	none	2	43731616	43731616	2	47654031	47654031	+	+	0	0	11	4	14	5	15	0	6	22	19	12	0	1	THADA	THADA	ENST00000405006	-1	0	intron	24	38	_	MSH2	MSH2	ENST00000233146	1	2	intron	6	16	_	540	2	+	43731491	43731906	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	12	12	2	gridss,svaba	NA	11	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	15	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	22	22	T2_T3_T4_T5_T6_T8_T9_T10_T11
T3_T4	#AA0000	R1,R2 100%	high	444	unbalanced_translocation	34	none	2	44604777	44604779	6	158602424	158602426	+	-	0	0	0	18	44	0	0	0	1	0	0	0	0	0	CAMKMT	CAMKMT	ENST00000378494	1	2	intron	2	11	_	GTF2H5	GTF2H5	ENST00000607778	1	2	intron	2	3	_	540	2	+	44604687	44604818	6	0	1	1	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	svaba,gridss,brass	18	15	18	3	brass,gridss,svaba	44	41	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T3_T4
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	361	chromothripsis	1	none	2	44990237	44990238	2	46062815	46062816	-	+	0	0	24	14	33	12	23	0	6	23	26	20	0	0	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	PRKCE	PRKCE	ENST00000306156	1	0	intron	1	15	_	540	2	-	44989958	44990389	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	26	25	25	3	svaba,gridss,brass	20	20	20	3	brass,gridss,svaba	24	24	23	3	svaba,gridss,brass	14	14	14	3	brass,gridss,svaba	33	32	33	3	svaba,gridss,brass	12	13	12	2	gridss,svaba	NA	22	23	NA	NA	NA	NA	NA	2	svaba,brass	6	6	NA	3	gridss,brass,svaba	23	21	22	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	379	chromothripsis	1	none	2	44990416	44990418	2	48385964	48385966	-	-	0	0	12	14	17	18	24	1	13	20	26	20	0	0	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	AC079807.4	AC079807.4	ENST00000447571	-1	_	UTRintron	3	9	_	200	2	-	44990162	44990568	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	26	24	26	3	svaba,gridss,brass	20	20	20	3	brass,gridss,svaba	12	11	12	3	svaba,gridss,brass	14	14	14	3	brass,gridss,svaba	17	17	17	3	svaba,gridss,brass	18	19	17	3	brass,gridss,svaba	24	23	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,brass	20	NA	20	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	428	chromothripsis	1	none	2	44990416	44990418	8	140804983	140804985	-	-	0	0	4	1	2	3	5	0	1	1	6	4	0	0	CAMKMT	CAMKMT	ENST00000378494	1	0	intron	9	11	_	TRAPPC9	TRAPPC9	ENST00000389328	-1	1	intron	21	23	_	540	2	-	44990067	44990568	8	1	0	1	1	1	0	0	0	1	1	0	0	NA	NA	NA	NA	NA	1	brass	6	NA	NA	1	brass	4	NA	NA	1	brass	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T4_T5_T6_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	393	chromothripsis	1	none	2	45097109	45097110	2	54697481	54697482	-	+	0	0	22	19	34	23	32	1	11	31	51	37	0	0	_	_	_	_	_	_	_	_	_	SPTBN1	SPTBN1	ENST00000356805	1	_	5UTRintron	1	36	_	0	2	-	45097006	45097261	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	51	49	51	3	svaba,gridss,brass	37	36	37	3	brass,gridss,svaba	22	21	22	3	svaba,gridss,brass	19	19	17	3	brass,gridss,svaba	34	32	34	3	svaba,gridss,brass	23	21	23	2	gridss,svaba	NA	31	31	NA	NA	NA	NA	NA	3	gridss,svaba,brass	11	10	11	3	gridss,brass,svaba	31	30	29	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	395	chromothripsis	1	none	2	45302049	45302051	2	56270060	56270060	-	+	0	0	14	13	25	16	14	1	6	16	17	23	0	0	_	_	_	_	_	_	_	_	_	RP11-481J13.1	RP11-481J13.1	ENST00000606639	1	_	UTRintron	1	7	_	0	2	-	45301730	45302202	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	2	brass,svaba	17	17	NA	2	svaba,brass	23	23	NA	2	brass,svaba	14	15	NA	2	svaba,brass	13	13	NA	2	brass,svaba	25	24	NA	2	svaba,brass	16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	6	NA	NA	2	brass,svaba	16	16	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	392	chromothripsis	1	none	2	46620117	46620118	2	54697479	54697480	+	-	0	0	12	9	12	19	22	0	6	18	18	17	0	1	AC016912.3	AC016912.3	ENST00000418415	-1	_	UTRintron	2	3	_	SPTBN1	SPTBN1	ENST00000356805	1	_	5UTRintron	1	36	_	100	2	+	46620085	46620176	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	6	NA	NA	1	brass	18	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	378	chromothripsis	1	none	2	47548372	47548373	2	48385913	48385914	-	-	0	0	13	11	21	18	22	0	5	24	22	18	0	0	AC073283.4	AC073283.4	ENST00000448713	-1	_	UTRintron	2	3	_	AC079807.4	AC079807.4	ENST00000447571	-1	_	UTRintron	3	9	_	100	2	-	47548142	47548523	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	22	22	22	3	svaba,gridss,brass	18	18	18	3	brass,gridss,svaba	13	13	13	3	svaba,gridss,brass	11	10	11	3	brass,gridss,svaba	21	20	21	3	svaba,gridss,brass	18	18	17	3	brass,gridss,svaba	22	20	22	NA	NA	NA	NA	NA	3	gridss,svaba,brass	5	5	5	2	gridss,brass	24	NA	24	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	373	chromothripsis	1	none	2	47548470	47548470	2	47656632	47656632	+	+	0	0	7	8	9	10	16	1	5	14	21	21	0	0	AC073283.4	AC073283.4	ENST00000448713	-1	_	UTRintron	2	3	_	MSH2	MSH2	ENST00000233146	1	2	intron	6	16	_	180	2	+	47548325	47548866	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	gridss,svaba	NA	17	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	400	chromothripsis	1	none	2	47548605	47548605	2	58551745	58551747	+	-	0	0	11	10	13	15	16	0	7	8	11	11	0	0	AC073283.4	AC073283.4	ENST00000448713	-1	_	UTRintron	2	3	_	_	_	_	_	_	_	_	_	_	0	2	+	47548582	47548982	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	11	11	11	3	svaba,gridss,brass	11	10	11	3	brass,gridss,svaba	11	9	11	3	svaba,gridss,brass	10	9	10	3	brass,gridss,svaba	13	12	13	3	svaba,gridss,brass	15	14	15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	brass	7	NA	NA	2	gridss,brass	8	NA	8	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	406	chromothripsis	1	none	2	47549485	47549487	2	59096978	59096980	-	-	0	0	7	6	11	8	12	1	10	8	16	9	0	0	AC073283.4	AC073283.4	ENST00000448713	-1	_	UTRintron	2	3	_	AC007092.1	AC007092.1	ENST00000452840	1	_	UTRintron	4	12	_	100	2	-	47549239	47549637	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	10	9	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	429	chromothripsis	1	none	2	48385905	48385907	8	140805002	140805004	-	-	0	0	13	12	16	15	8	0	5	12	24	13	0	0	AC079807.4	AC079807.4	ENST00000447571	-1	_	UTRintron	3	9	_	TRAPPC9	TRAPPC9	ENST00000389328	-1	1	intron	21	23	_	180	2	-	48385512	48386058	8	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,brass	12	12	NA	2	brass,svaba	16	16	NA	NA	NA	NA	NA	NA	2	brass,svaba	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T2_T3_T4_T5_T6_T8_T9_T10_T11
T2_T3_T4_T5_T6_T8_T9_T10_T11	#646464	trunk	high	389	chromothripsis	1	none	2	51747025	51747027	2	51748167	51748169	+	+	0	0	37	25	50	35	39	0	14	40	39	44	0	0	AC007682.1	AC007682.1	ENST00000440698	1	_	UTRintron	4	11	_	AC007682.1	AC007682.1	ENST00000440698	1	_	UTRintron	4	11	_	100	2	+	51746957	51747117	2	1	1	1	1	1	0	1	1	1	1	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	39	40	39	3	svaba,gridss,brass	44	0	44	3	brass,gridss,svaba	37	0	37	3	svaba,gridss,brass	25	24	25	3	brass,gridss,svaba	50	0	50	3	svaba,gridss,brass	35	0	35	3	brass,gridss,svaba	39	0	39	NA	NA	NA	NA	NA	3	gridss,svaba,brass	14	0	14	3	gridss,brass,svaba	40	0	40	T2_T3_T4_T5_T6_T8_T9_T10_T11
T10	#00B050	A1_PD1 100%	high	463	simple_deletion	21	none	3	128197891	128197894	3	128200514	128200517	+	+	0	0	0	0	0	0	0	0	0	0	40	0	0	0	_	_	_	_	_	_	_	_	_	GATA2	GATA2	ENST00000341105	-1	0	intron	5	6	_	0	3	+	128197815	128198020	3	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	40	0	40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	466	tandem_duplication	15	none	4	85962214	85962217	4	86068802	86068805	-	-	0	0	0	0	0	6	8	0	3	0	0	0	0	0	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	0	4	-	85961976	85962366	4	0	0	0	1	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	brass,svaba	8	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T5_T6_T8
T10	#00B050	A1_PD1 100%	high	467	simple_deletion	22	none	4	144446733	144446733	4	144449023	144449023	+	+	0	0	0	0	0	0	0	0	0	0	13	0	0	0	SMARCA5	SMARCA5	ENST00000283131	1	0	intron	5	24	_	SMARCA5	SMARCA5	ENST00000283131	1	_	exon	7	24	_	720	4	+	144446612	144447246	4	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	2	brass,svaba	13	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T10	#00B050	A1_PD1 100%	high	438	complex_unclassified	9	none	6	44360559	44360559	6	44371550	44371550	+	+	0	0	0	0	0	0	0	0	0	0	18	1	0	0	CDC5L	CDC5L	ENST00000371477	1	_	exon	3	16	_	CDC5L	CDC5L	ENST00000371477	1	_	exon	6	16	_	760	6	+	44360495	44361043	6	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	3	brass,gridss,svaba	18	16	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T10	#00B050	A1_PD1 100%	high	440	complex_unclassified	9	none	6	44374185	44374185	6	44387183	44387183	+	+	0	0	0	0	0	0	0	0	0	0	11	1	0	0	CDC5L	CDC5L	ENST00000371477	1	_	exon	7	16	_	CDC5L	CDC5L	ENST00000371477	1	0	intron	8	16	_	720	6	+	44374166	44374697	6	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	2	brass,gridss	11	NA	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T10	#00B050	A1_PD1 100%	high	441	complex_unclassified	9	none	6	44387325	44387325	6	44390382	44390382	+	+	0	0	0	0	0	0	0	0	0	0	4	1	0	0	CDC5L	CDC5L	ENST00000371477	1	_	exon	9	16	_	CDC5L	CDC5L	ENST00000371477	1	2	intron	9	16	_	720	6	+	44387203	44387807	6	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	2	brass,gridss	4	NA	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T10
T5_T6_T8	#FF9D00	A1 26%/A2 17%/A4 79%/A2_PD1 3%	high	437	simple_deletion	16	none	7	127409856	127409864	7	127442179	127442187	+	+	0	0	0	0	0	11	8	0	2	0	0	0	0	0	SND1	SND1	ENST00000354725	1	0	intron	10	24	_	SND1	SND1	ENST00000354725	1	0	intron	10	24	_	460	7	+	127409770	127409949	7	0	0	0	1	1	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	svaba,gridss	NA	11	11	3	brass,gridss,svaba	8	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	T5_T6_T8
